player,trial,stone_type,result,result_N,result_R,result_SR,result_SSR
100,84,Free,N,1,0,0,0
100,85,Free,N,1,0,0,0
100,86,Paid,N,1,0,0,0
100,87,Free,N,1,0,0,0
100,88,Paid,R,0,1,0,0
100,89,Paid,N,1,0,0,0
100,90,Free,N,1,0,0,0
100,91,Free,N,1,0,0,0
100,92,Free,N,1,0,0,0
100,93,Free,N,1,0,0,0
100,94,Free,N,1,0,0,0
100,95,Free,N,1,0,0,0
